siempre	1012426,ADVERB
leyeras	225,VERB,INFLECTED_FORM,SUBJ
mimando	225,VERB,INFLECTED_FORM,PRES_PART
notitas	225,NOUN,PLURAL
peceras	225,NOUN,PLURAL
truncar	225,VERB
tucanes	225,NOUN,PLURAL
visajes	225,NOUN,PLURAL
calesas	224,NOUN,PLURAL
carrizo	224,NOUN,SINGULAR
cenotes	224,NOUN,PLURAL
empujas	224,VERB
escurra	224,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
flojito	224,ADJECTIVE
leucina	224,NOUN,SINGULAR
rasurar	224,VERB
rebusco	224,VERB
acatado	223,PARTICIPLE
cananea	223,NOUN,ADJECTIVE,SINGULAR
chupara	223,VERB,3PS,INFLECTED_FORM,SUBJ
congelo	223,VERB
filones	223,NOUN,PLURAL
integro	223,VERB
playita	223,NOUN,SINGULAR
supiere	223,VERB,3PS,INFLECTED_FORM,SUBJ
afiance	222,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
anclaba	222,VERB,3PS,INFLECTED_FORM
bonetes	222,NOUN,PLURAL
gravaba	222,VERB,3PS,INFLECTED_FORM
liminar	222,ADJECTIVE
liquido	222,VERB
mozuela	222,NOUN,ADJECTIVE,SINGULAR
obrajes	222,NOUN,PLURAL
quedada	222,NOUN,PARTICIPLE,SINGULAR
quimono	222,NOUN,SINGULAR
retarlo	222,VERB,INF
tapires	222,NOUN,PLURAL
troyana	222,NOUN,ADJECTIVE,SINGULAR
bermeja	221,ADJECTIVE
bromees	221,VERB,INFLECTED_FORM,SUBJ
charqui	221,NOUN,SINGULAR
cornada	221,NOUN,SINGULAR
empinar	221,VERB
fenecer	221,VERB
joderte	221,VERB,INF
luminal	221,ADJECTIVE,NOUN,SINGULAR
priores	221,NOUN,PLURAL
propria	221,ADJECTIVE
rebozar	221,VERB
routers	221,NOUN,PLURAL
sedente	221,ADJECTIVE
subsana	221,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
cameral	220,ADJECTIVE
decible	220,ADJECTIVE,NOUN,SINGULAR
judaico	220,ADJECTIVE
obramos	220,VERB,INFLECTED_FORM,PAST
prietas	220,ADJECTIVE,NOUN,PLURAL
radiada	220,PARTICIPLE
rayados	220,ADJECTIVE,NOUN,PARTICIPLE,PLURAL
rentaba	220,VERB,3PS,INFLECTED_FORM
sacabas	220,VERB
umbroso	220,ADJECTIVE
vejigas	220,NOUN,PLURAL
afanado	219,PARTICIPLE
alarmes	219,VERB,INFLECTED_FORM,SUBJ
avienen	219,VERB
cachito	219,NOUN,SINGULAR
cartuja	219,NOUN,ADJECTIVE,SINGULAR
dibujas	219,VERB
gadgets	219,NOUN,PLURAL
hollejo	219,NOUN,SINGULAR
incoado	219,PARTICIPLE
inviste	219,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
llanero	219,NOUN,SINGULAR
narinas	219,NOUN,PLURAL
perruno	219,ADJECTIVE
sobrara	219,VERB,3PS,INFLECTED_FORM,SUBJ
techada	219,PARTICIPLE
admites	218,VERB
adorara	218,VERB,3PS,INFLECTED_FORM,SUBJ
apueste	218,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
balines	218,NOUN,PLURAL
barista	218,NOUN,SINGULAR
basural	218,NOUN,SINGULAR
cargase	218,VERB,3PS,INFLECTED_FORM,SUBJ
carilla	218,NOUN,ADJECTIVE,SINGULAR
corvina	218,NOUN,ADJECTIVE,SINGULAR
cristos	218,NOUN,PLURAL
forzudo	218,ADJECTIVE
indiada	218,NOUN,SINGULAR
pecanas	218,NOUN,PLURAL
pronoto	218,NOUN,SINGULAR
pujando	218,VERB,INFLECTED_FORM,PRES_PART
quiasma	218,NOUN,SINGULAR
refutan	218,VERB
veletas	218,ADJECTIVE,NOUN,PLURAL
vicaria	218,NOUN,SINGULAR
alucina	217,NOUN,ADJECTIVE,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
alzarme	217,VERB,INF
deseche	217,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
dimanan	217,VERB
flamear	217,VERB
ilumino	217,VERB
misales	217,NOUN,VERB,IMP,INFLECTED_FORM,PLURAL
payeses	217,ADJECTIVE,NOUN,PLURAL
prontas	217,ADJECTIVE
recemos	217,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
trufado	217,PARTICIPLE
violara	217,VERB,3PS,INFLECTED_FORM,SUBJ
arredra	216,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
bozales	216,ADJECTIVE,NOUN,PLURAL
entente	216,NOUN,SINGULAR
espante	216,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
hincado	216,PARTICIPLE
nalgada	216,NOUN,SINGULAR
nefanda	216,ADJECTIVE
rearmar	216,VERB
rebasen	216,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
trompos	216,NOUN,PLURAL
tullida	216,ADJECTIVE,PARTICIPLE
ubicuos	216,ADJECTIVE
valerte	216,VERB,INF
volcara	216,VERB,3PS,INFLECTED_FORM,SUBJ
aplanar	215,VERB
archiva	215,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
flaquea	215,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
gocemos	215,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
lantano	215,NOUN,SINGULAR
leonina	215,ADJECTIVE
meseras	215,NOUN,PLURAL
perlaba	215,VERB,3PS,INFLECTED_FORM
regodea	215,VERB,3PS,IMP,INFLECTED_FORM
rentado	215,PARTICIPLE
topless	215,ADJECTIVE
adoptas	214,VERB
capture	214,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
dolerte	214,VERB,INF
endosar	214,VERB
haltera	214,NOUN,SINGULAR
hechiza	214,ADJECTIVE,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
leonera	214,NOUN,SINGULAR
lucerna	214,NOUN,SINGULAR
palpado	214,PARTICIPLE
platina	214,NOUN,ADJECTIVE,SINGULAR
shampoo	214,NOUN,SINGULAR
tahonas	214,NOUN,PLURAL
testero	214,NOUN,SINGULAR
tonante	214,ADJECTIVE
afanada	213,PARTICIPLE
arguyen	213,VERB
atrasar	213,VERB
avisada	213,PARTICIPLE
bondage	213,NOUN,SINGULAR
delicto	213,NOUN,SINGULAR
desdice	213,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
enserio	213,ADVERB,VERB
mandril	213,NOUN,SINGULAR
manitos	213,NOUN,PLURAL
pareado	213,PARTICIPLE
polvera	213,NOUN,SINGULAR
retarme	213,VERB,INF
seduzca	213,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
sobando	213,VERB,INFLECTED_FORM,PRES_PART
abacial	212,ADJECTIVE
dividan	212,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
flexivo	212,ADJECTIVE
juntara	212,VERB,3PS,INFLECTED_FORM,SUBJ
normado	212,PARTICIPLE
paladio	212,NOUN,SINGULAR
peleara	212,VERB,3PS,INFLECTED_FORM,SUBJ
progres	212,ADJECTIVE,NOUN,PLURAL
zamarra	212,NOUN,SINGULAR
alerces	211,NOUN,PLURAL
brincan	211,VERB
buenazo	211,ADJECTIVE
cebarse	211,VERB,INF
golosos	211,ADJECTIVE
infecte	211,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
joderlo	211,VERB,INF
papayas	211,ADJECTIVE,NOUN,PLURAL
pudendo	211,ADJECTIVE,NOUN,SINGULAR
aclamar	210,VERB
acunado	210,PARTICIPLE
anulara	210,VERB,3PS,INFLECTED_FORM,SUBJ
atusaba	210,VERB,3PS,INFLECTED_FORM
borrase	210,VERB,3PS,INFLECTED_FORM,SUBJ
botaron	210,VERB,INFLECTED_FORM,PAST
chapada	210,ADJECTIVE,PARTICIPLE
charros	210,INTERJECTION,ADJECTIVE,NOUN,PLURAL
concita	210,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
esputos	210,NOUN,PLURAL
irrigan	210,VERB
jorobas	210,NOUN,VERB,PLURAL
jubilar	210,VERB
mesadas	210,NOUN,PARTICIPLE,PLURAL
quedito	210,ADVERB
ribazos	210,NOUN,PLURAL
roscado	210,PARTICIPLE
separas	210,VERB
alzarlo	209,VERB,INF
antenal	209,ADJECTIVE
ateroma	209,NOUN,SINGULAR
beberte	209,VERB,INF
biotina	209,NOUN,SINGULAR
empiema	209,NOUN,SINGULAR
incauta	209,ADJECTIVE,NOUN,VERB,3PS,IMP,INFLECTED_FORM,SINGULAR
macarra	209,ADJECTIVE,NOUN,SINGULAR
pilosos	209,ADJECTIVE
recluir	209,VERB
rodelas	209,NOUN,PLURAL
tararea	209,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
titulan	209,VERB
adenoma	208,NOUN,SINGULAR
anasazi	208,ADJECTIVE,NOUN,SINGULAR
buscona	208,NOUN,ADJECTIVE,SINGULAR
cantora	208,NOUN,ADJECTIVE,SINGULAR
cazamos	208,VERB,INFLECTED_FORM,PAST
cebados	208,PARTICIPLE
depilar	208,VERB
evitada	208,PARTICIPLE
exhalas	208,VERB
giradas	208,PARTICIPLE
leprosa	208,ADJECTIVE
ollares	208,NOUN,PLURAL
pidiere	208,VERB,3PS,INFLECTED_FORM,SUBJ
sanaban	208,VERB
anegaba	207,VERB,3PS,INFLECTED_FORM
archive	207,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
campito	207,NOUN,SINGULAR
curable	207,ADJECTIVE
egregia	207,ADJECTIVE
espigar	207,VERB
fumaron	207,VERB,INFLECTED_FORM,PAST
pellets	207,NOUN,PLURAL
precian	207,VERB
regable	207,ADJECTIVE
retraen	207,VERB
sucumba	207,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
titilar	207,VERB
tiznada	207,ADJECTIVE,PARTICIPLE
tiznado	207,ADJECTIVE,PARTICIPLE
vuelque	207,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
acampan	206,VERB
agazapa	206,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
alquilo	206,NOUN,VERB,SINGULAR
asadera	206,NOUN,ADJECTIVE,SINGULAR
auxinas	206,NOUN,PLURAL
cerumen	206,NOUN,SINGULAR
cooptar	206,VERB
desvele	206,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
helaban	206,VERB
hereden	206,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
lucirlo	206,VERB,INF
memento	206,NOUN,SINGULAR
motetes	206,NOUN,PLURAL
rediles	206,NOUN,VERB,IMP,INFLECTED_FORM,PLURAL
tendera	206,NOUN,SINGULAR
tripita	206,NOUN,SINGULAR
apodaba	205,VERB,3PS,INFLECTED_FORM
avivada	205,PARTICIPLE
birmana	205,NOUN,ADJECTIVE,SINGULAR
botitas	205,NOUN,PLURAL
cajista	205,NOUN,SINGULAR
cubatas	205,NOUN,PLURAL
desovar	205,VERB
etolios	205,ADJECTIVE,NOUN,PLURAL
hirsuta	205,ADJECTIVE
inmolar	205,VERB
jordano	205,NOUN,ADJECTIVE,SINGULAR
lifting	205,NOUN,SINGULAR
luengas	205,ADJECTIVE
modismo	205,NOUN,SINGULAR
retaban	205,VERB
talegas	205,NOUN,PLURAL
trafico	205,VERB
chinita	204,NOUN,SINGULAR
chiripa	204,NOUN,SINGULAR
galeota	204,NOUN,SINGULAR
guayabo	204,NOUN,SINGULAR
parabas	204,VERB
podador	204,ADJECTIVE,NOUN,SINGULAR
testear	204,VERB
whiskys	204,NOUN,PLURAL
acunada	203,PARTICIPLE
ajorcas	203,NOUN,PLURAL
camotes	203,NOUN,PLURAL
cinasas	203,NOUN,PLURAL
cizalla	203,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
corroen	203,VERB
dentera	203,NOUN,SINGULAR
develan	203,VERB
estator	203,NOUN,SINGULAR
estetas	203,NOUN,PLURAL
gozaran	203,VERB,INFLECTED_FORM,SUBJ
mangles	203,NOUN,PLURAL
opinara	203,VERB,3PS,INFLECTED_FORM,SUBJ
peonaje	203,NOUN,SINGULAR
piletas	203,NOUN,PLURAL
rogarte	203,VERB,INF
salsera	203,NOUN,ADJECTIVE,SINGULAR
terciar	203,VERB
adobado	202,PARTICIPLE
amarlas	202,VERB,INF
bajitas	202,ADJECTIVE
caducan	202,VERB
calvero	202,NOUN,SINGULAR
fugarme	202,VERB,INF
guaguas	202,NOUN,PLURAL
hojeado	202,PARTICIPLE
jalaban	202,VERB
jefazos	202,NOUN,PLURAL
lazadas	202,NOUN,PARTICIPLE,PLURAL
mellado	202,ADJECTIVE,PARTICIPLE
plagios	202,NOUN,PLURAL
tilapia	202,NOUN,SINGULAR
tranqui	202,ADJECTIVE,INTERJECTION
zapador	202,NOUN,SINGULAR
aseados	201,ADJECTIVE,PARTICIPLE
excitas	201,VERB
feraces	201,ADJECTIVE
fermosa	201,ADJECTIVE
gastase	201,VERB,3PS,INFLECTED_FORM,SUBJ
mimarla	201,VERB,INF
pavonea	201,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
postran	201,VERB
retreta	201,NOUN,SINGULAR
acaecen	200,VERB
adentre	200,VERB,3PS,IMP,INFLECTED_FORM,SUBJ
apodero	200,VERB
caletre	200,NOUN,SINGULAR
chiitas	200,ADJECTIVE,NOUN,PLURAL
coagula	200,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
embrago	200,VERB
glosado	200,PARTICIPLE
meditas	200,VERB
passado	200,PARTICIPLE
poblana	200,NOUN,ADJECTIVE,SINGULAR
privara	200,VERB,3PS,INFLECTED_FORM,SUBJ
punzaba	200,VERB,3PS,INFLECTED_FORM
raspada	200,PARTICIPLE
secunda	200,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
tomaros	200,VERB,INF
velluda	200,NOUN,ADJECTIVE,SINGULAR
albinos	199,ADJECTIVE,NOUN,PLURAL
amerite	199,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
bachata	199,NOUN,SINGULAR
excusan	199,VERB
extirpa	199,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
flexiva	199,ADJECTIVE
jactado	199,PARTICIPLE
jarocho	199,ADJECTIVE,NOUN,SINGULAR
legrado	199,NOUN,PARTICIPLE,SINGULAR
mirados	199,PARTICIPLE
muerdes	199,VERB
reaviva	199,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
ropilla	199,NOUN,SINGULAR
siseaba	199,VERB,3PS,INFLECTED_FORM
taparte	199,VERB,INF
tirasen	199,VERB,INFLECTED_FORM,SUBJ
tocabas	199,VERB
vedette	199,NOUN,SINGULAR
viseras	199,NOUN,PLURAL
aunados	198,PARTICIPLE
chacota	198,NOUN,SINGULAR
colapse	198,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
dolerse	198,VERB,INF
fallase	198,VERB,3PS,INFLECTED_FORM,SUBJ
girados	198,PARTICIPLE
limando	198,VERB,INFLECTED_FORM,PRES_PART
lucidos	198,ADJECTIVE,PARTICIPLE
timones	198,NOUN,PLURAL
caletas	197,NOUN,PLURAL
chanson	197,NOUN,SINGULAR
curamos	197,VERB,INFLECTED_FORM,PAST
derrape	197,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
dorando	197,VERB,INFLECTED_FORM,PRES_PART
hadices	197,NOUN,PLURAL
igualen	197,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
oleajes	197,NOUN,PLURAL
parasen	197,VERB,INFLECTED_FORM,SUBJ
renazca	197,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
sonadas	197,ADJECTIVE,PARTICIPLE
waffles	197,NOUN,PLURAL
ahoguen	196,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
arriate	196,NOUN,VERB,IMP,INFLECTED_FORM,SINGULAR
aterrar	196,VERB
chalina	196,NOUN,SINGULAR
decisor	196,ADJECTIVE,NOUN,SINGULAR
espolea	196,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
larvada	196,ADJECTIVE
marcase	196,VERB,3PS,INFLECTED_FORM,SUBJ
monitos	196,ADJECTIVE,NOUN,PLURAL
novelar	196,VERB
paraste	196,VERB,INFLECTED_FORM,PAST
petarda	196,NOUN,SINGULAR
pitcher	196,NOUN,SINGULAR
placaje	196,NOUN,SINGULAR
porfiar	196,VERB
rayadas	196,ADJECTIVE,PARTICIPLE
rescato	196,VERB
abrasan	195,VERB
aferres	195,VERB,INFLECTED_FORM,SUBJ
aletean	195,VERB
aliente	195,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
apeamos	195,VERB,INFLECTED_FORM,PAST
apriesa	195,ADVERB
conseja	195,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
coopere	195,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
pulular	195,VERB
reponen	195,VERB
rizomas	195,NOUN,PLURAL
toleren	195,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
vibrato	195,NOUN,SINGULAR
zarismo	195,NOUN,SINGULAR
zorrita	195,NOUN,SINGULAR
aplasto	194,VERB
ciervas	194,NOUN,PLURAL
defines	194,VERB
gollete	194,NOUN,SINGULAR
inicias	194,VERB
melosos	194,ADJECTIVE
refulge	194,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
relegan	194,VERB
reposen	194,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
semitas	194,ADJECTIVE,NOUN,PLURAL
transar	194,VERB
abrevia	193,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
afganas	193,ADJECTIVE,NOUN,PLURAL
ahorcan	193,VERB
anidada	193,ADJECTIVE,PARTICIPLE
camelia	193,NOUN,SINGULAR
detraer	193,VERB
erraron	193,VERB,INFLECTED_FORM,PAST
expeler	193,VERB
gaitero	193,NOUN,SINGULAR
guarros	193,ADJECTIVE,NOUN,PLURAL
manidas	193,ADJECTIVE,PARTICIPLE
nublara	193,VERB,3PS,INFLECTED_FORM,SUBJ
picamos	193,VERB,INFLECTED_FORM,PAST
polares	193,ADJECTIVE,NOUN,PLURAL
predico	193,VERB
pringue	193,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
sonarle	193,VERB,INF
tolueno	193,NOUN,SINGULAR
troquel	193,NOUN,SINGULAR
ufanaba	193,VERB,3PS,INFLECTED_FORM
ultimas	193,VERB
balasto	192,NOUN,SINGULAR
becados	192,NOUN,PARTICIPLE,PLURAL
corroer	192,VERB
embutir	192,VERB
gabacho	192,ADJECTIVE,NOUN,SINGULAR
golpazo	192,NOUN,SINGULAR
invicta	192,ADJECTIVE
manitol	192,NOUN,SINGULAR
rockera	192,NOUN,ADJECTIVE,SINGULAR
salares	192,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
saliere	192,VERB,3PS,INFLECTED_FORM,SUBJ
timbrar	192,VERB
vibrara	192,VERB,3PS,INFLECTED_FORM,SUBJ
advenir	191,VERB
afiliar	191,VERB
arbitra	191,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
atenido	191,ADJECTIVE,PARTICIPLE
babosos	191,ADJECTIVE,NOUN,PLURAL
bedeles	191,NOUN,PLURAL
mailing	191,NOUN,SINGULAR
mitigan	191,VERB
moverle	191,VERB,INF
mudaste	191,VERB,INFLECTED_FORM,PAST
muriere	191,VERB,3PS,INFLECTED_FORM,SUBJ
pajilla	191,NOUN,SINGULAR
picarla	191,VERB,INF
rebozos	191,NOUN,PLURAL
adiposa	190,ADJECTIVE
aporrea	190,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
chamaca	190,NOUN,SINGULAR
cochazo	190,NOUN,SINGULAR
mohosas	190,ADJECTIVE
nuncios	190,NOUN,PLURAL
reanude	190,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
termita	190,NOUN,SINGULAR
texanos	190,ADJECTIVE,NOUN,PLURAL
aerobic	189,NOUN,SINGULAR
alineen	189,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
anotara	189,VERB,3PS,INFLECTED_FORM,SUBJ
apagues	189,VERB,INFLECTED_FORM,SUBJ
borraja	189,NOUN,SINGULAR
campaba	189,VERB,3PS,INFLECTED_FORM
cantiga	189,NOUN,SINGULAR
codillo	189,NOUN,SINGULAR
elencos	189,NOUN,PLURAL
esmeran	189,VERB
grafica	189,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
kimonos	189,NOUN,PLURAL
odiaran	189,VERB,INFLECTED_FORM,SUBJ
regatea	189,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
riojana	189,NOUN,ADJECTIVE,SINGULAR
sanctos	189,ADJECTIVE,NOUN,PLURAL
secarte	189,VERB,INF
testada	189,PARTICIPLE
airosas	188,ADJECTIVE
alfiles	188,NOUN,PLURAL
birlado	188,PARTICIPLE
derribe	188,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
grisura	188,NOUN,SINGULAR
lamidas	188,PARTICIPLE
mimaban	188,VERB
ovejita	188,NOUN,SINGULAR
payador	188,NOUN,SINGULAR
plagiar	188,VERB
purgado	188,PARTICIPLE
tapizar	188,VERB
vallada	188,PARTICIPLE
atezado	187,ADJECTIVE,PARTICIPLE
cardado	187,PARTICIPLE
celadas	187,NOUN,PARTICIPLE,PLURAL
dejadlo	187,VERB,IMP,INFLECTED_FORM
deplora	187,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
enrollo	187,VERB
entones	187,VERB,INFLECTED_FORM,SUBJ
follara	187,VERB,3PS,INFLECTED_FORM,SUBJ
giganta	187,NOUN,SINGULAR
guanaco	187,NOUN,ADJECTIVE,SINGULAR
mialgia	187,NOUN,SINGULAR
nudismo	187,NOUN,SINGULAR
optaran	187,VERB,INFLECTED_FORM,SUBJ
pomelos	187,NOUN,PLURAL
tragada	187,PARTICIPLE
asalten	186,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
avanzas	186,VERB
contera	186,NOUN,SINGULAR
dealers	186,NOUN,PLURAL
domarlo	186,VERB,INF
durasen	186,VERB,INFLECTED_FORM,SUBJ
fajitas	186,NOUN,PLURAL
halando	186,VERB,INFLECTED_FORM,PRES_PART
hinchen	186,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
navegue	186,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
pepsina	186,NOUN,SINGULAR
solapar	186,VERB
trucada	186,ADJECTIVE,PARTICIPLE
asistas	185,VERB,INFLECTED_FORM,SUBJ
choclos	185,NOUN,PLURAL
coreaba	185,VERB,3PS,INFLECTED_FORM
dexando	185,VERB,INFLECTED_FORM,PRES_PART
enanito	185,NOUN,SINGULAR
fogosas	185,ADJECTIVE
fruncen	185,VERB
golpees	185,VERB,INFLECTED_FORM,SUBJ
marques	185,VERB,INFLECTED_FORM,SUBJ
mojamos	185,VERB,INFLECTED_FORM,PAST
penadas	185,ADJECTIVE,NOUN,PARTICIPLE,PLURAL
penetro	185,VERB
retaron	185,VERB,INFLECTED_FORM,PAST
revisas	185,VERB
tapiado	185,PARTICIPLE
temimos	185,VERB,INFLECTED_FORM,PAST
arrugue	184,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
besugos	184,NOUN,PLURAL
coderas	184,NOUN,PLURAL
duramos	184,VERB,INFLECTED_FORM,PAST
emplees	184,VERB,INFLECTED_FORM,SUBJ
fustiga	184,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
gestada	184,PARTICIPLE
majadas	184,NOUN,PARTICIPLE,PLURAL
marrana	184,NOUN,SINGULAR
muerdan	184,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
nubosos	184,ADJECTIVE
papista	184,NOUN,SINGULAR
selknam	184,ADJECTIVE,NOUN,SINGULAR
snorkel	184,NOUN,SINGULAR
voceaba	184,VERB,3PS,INFLECTED_FORM
avenido	183,ADJECTIVE,PARTICIPLE
cederme	183,VERB,INF
curatos	183,NOUN,PLURAL
dijeren	183,VERB,INFLECTED_FORM,SUBJ
eduquen	183,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
fulanos	183,PROPER NOUN
hacking	183,NOUN,SINGULAR
impones	183,VERB
juliano	183,ADJECTIVE
limpies	183,VERB,INFLECTED_FORM,SUBJ
mamones	183,ADJECTIVE,NOUN,PLURAL
minoico	183,ADJECTIVE
olieron	183,VERB,INFLECTED_FORM,PAST
opacado	183,PARTICIPLE
pinball	183,NOUN,SINGULAR
rayones	183,NOUN,PLURAL
armarlo	182,VERB,INF
boicots	182,NOUN,PLURAL
boticas	182,NOUN,PLURAL
chamizo	182,NOUN,SINGULAR
contino	182,ADJECTIVE,NOUN,SINGULAR
decenal	182,ADJECTIVE
detonan	182,VERB
haceres	182,NOUN,PLURAL
lamprea	182,NOUN,SINGULAR
mezcles	182,VERB,INFLECTED_FORM,SUBJ
mojarlo	182,VERB,INF
vetados	182,PARTICIPLE
yunques	182,NOUN,PLURAL
abanica	181,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
abarcas	181,NOUN,VERB,PLURAL
abucheo	181,NOUN,VERB,SINGULAR
bimodal	181,ADJECTIVE
cercena	181,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
debatan	181,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
desagua	181,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
doramos	181,VERB,INFLECTED_FORM,PAST
enarcar	181,VERB
graznar	181,VERB
jordana	181,NOUN,ADJECTIVE,SINGULAR
liberta	181,NOUN,ADJECTIVE,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
objetan	181,VERB
perfuma	181,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
petacas	181,NOUN,PLURAL
prelada	181,NOUN,SINGULAR
realces	181,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
sanaron	181,VERB,INFLECTED_FORM,PAST
sexteto	181,NOUN,SINGULAR
tabardo	181,NOUN,SINGULAR
targets	181,NOUN,PLURAL
verismo	181,NOUN,SINGULAR
vivible	181,ADJECTIVE
alienar	180,VERB
bollito	180,NOUN,SINGULAR
calcado	180,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
castros	180,NOUN,PLURAL
causare	180,VERB,3PS,INFLECTED_FORM,SUBJ
demarca	180,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
frisaba	180,VERB,3PS,INFLECTED_FORM
galopan	180,VERB
indague	180,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
invidia	180,NOUN,SINGULAR
lacitos	180,NOUN,PLURAL
minueto	180,NOUN,SINGULAR
mugroso	180,ADJECTIVE
niponas	180,ADJECTIVE,NOUN,PLURAL
rustica	180,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
sidecar	180,NOUN,SINGULAR
tantito	180,ADJECTIVE
vermuts	180,NOUN,PLURAL
agendar	179,VERB
alarife	179,NOUN,SINGULAR
canutos	179,ADJECTIVE,NOUN,PLURAL
gabarra	179,NOUN,SINGULAR
galaico	179,ADJECTIVE,NOUN,SINGULAR
instada	179,PARTICIPLE
lamiera	179,VERB,3PS,INFLECTED_FORM,SUBJ
leyesen	179,VERB,INFLECTED_FORM,SUBJ
loquita	179,NOUN,ADJECTIVE,SINGULAR
melliza	179,NOUN,ADJECTIVE,SINGULAR
mimadas	179,ADJECTIVE,PARTICIPLE
numeran	179,VERB
pisarle	179,VERB,INF
rotular	179,VERB
abunden	178,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
alistan	178,VERB
asiduas	178,ADJECTIVE
bauxita	178,NOUN,SINGULAR
